Source,Target,Year,trade_value,ln_trade_value,Source Area,Target Area,Source Exchange Rate,Target Exchange Rate,Ex Rate Source / Target,Ex Rate Target / Source,Source Consumer Price Index,Target Consumer Price Index,exchange_rate ijt,Source GDP,Target GDP,level of output ijt
EUN,JPN,2010,0.207,-1.575036485716768,,377950.0,,87.78,,inf,,100.0,,,100.0,
RWA,BDI,2014,0.207,-1.575036485716768,26340.0,27830.0,682.44,1546.69,0.44122610219242386,2.2664116991969987,123.24,145.93,1.9140175276436517,120.74,140.8,4.870489958546111
ZAF,UNS,1999,0.207,-1.575036485716768,1219090.0,,6.11,,inf,,56.86,,,44.38,,
AUS,FSM,2002,0.208,-1.5702171992808192,7741220.0,700.0,1.84,1.0,1.84,0.5434782608695652,79.97,72.7,0.5978260869565216,72.59,81.21,4.340932781795534
BRA,HKG,2022,0.208,-1.5702171992808192,,,5.16,7.83,0.6590038314176245,1.5174418604651163,204.48,139.68,2.221409733876768,228.55,133.68,5.163601944532446
GBR,EST,2006,0.208,-1.5702171992808192,243610.0,45230.0,0.54,0.8,0.675,1.4814814814814814,90.28,82.61,1.6190309665675842,91.49,82.16,4.462449121155874
THA,USA,2016,0.209,-1.565421027017326,513120.0,9831510.0,35.3,1.0,35.3,0.028328611898017,110.55,110.07,0.028452149044478785,117.69,109.96,4.734085356093308
BEL,NOR,2021,0.21,-1.5606477482646683,,,0.85,8.59,0.0989522700814901,10.105882352941176,120.86,126.06,9.689012701701337,120.54,136.75,4.855068044678495
IND,GMB,2011,0.21,-1.5606477482646683,3287260.0,11300.0,46.67,29.46,1.58418194161575,0.631240625669595,108.91,104.8,0.6559963410465229,108.86,106.67,4.679901304821723
LTU,EST,2003,0.21,-1.5606477482646683,65300.0,45230.0,0.88,0.88,1.0,1.0,74.78,73.75,1.0139661016949153,72.29,67.99,4.250023221275287
SGP,IDN,2019,0.21,-1.5606477482646683,726.0,1916906.77,1.36,14147.67,9.612890320455594e-05,10402.698529411764,114.41,151.18,7872.554165564227,110.82,144.6,4.840939286581934
ZAF,BEL,2022,0.21,-1.5606477482646683,,,16.36,0.95,17.221052631578946,0.05806845965770171,183.68,132.46,0.08052253261306545,187.83,128.59,5.046083173353838
BRA,GBR,2005,0.211,-1.5558971455060706,8515770.0,243610.0,2.43,0.55,4.418181818181818,0.22633744855967078,79.54,88.12,0.20429959893822303,69.52,88.83,4.364169455869373
BRA,USA,2006,0.211,-1.5558971455060706,8515770.0,9632030.0,2.18,1.0,2.18,0.4587155963302752,82.87,92.45,0.41118184389280593,74.23,93.8,4.424166618570817
SWE,DEU,2019,0.211,-1.5558971455060706,528861.06,357580.0,9.46,0.89,10.629213483146069,0.09408033826638477,110.51,112.85,0.09212953639183148,116.58,116.29,4.757332401961178
CZE,HUN,2000,0.212,-1.5511690043101247,78870.0,93030.0,38.6,282.18,0.13679211850591821,7.310362694300518,77.82,57.88,9.828825585184282,81.83,59.86,4.2483262134819215
FRA,LBN,2015,0.212,-1.5511690043101247,549087.0,10450.0,0.9,1507.5,0.0005970149253731343,1675.0,105.58,114.97,1538.1969209358963,104.69,117.7,4.709571308298747
AUT,LTU,2017,0.213,-1.546463113272712,83879.0,65286.0,0.89,0.89,1.0,1.0,114.0,112.64,1.0120738636363635,113.56,117.11,4.747722497829408
DEU,HUN,2019,0.213,-1.546463113272712,357580.0,93030.0,0.89,290.66,0.0030619968347897885,326.5842696629214,112.85,121.64,302.9845020672532,116.29,133.06,4.823443612809347
BRA,GBR,2012,0.214,-1.5417792639602856,8515770.0,243610.0,1.95,0.63,3.0952380952380953,0.3230769230769231,112.4,106.53,0.3408790589866343,116.92,103.63,4.701158401719585
FIN,RUS,2004,0.214,-1.5417792639602856,338150.0,17098240.0,0.8,28.81,0.027768136063866716,36.012499999999996,90.65,54.53,59.86673620025673,90.82,46.55,4.17470326469644
LVA,EST,2003,0.214,-1.5417792639602856,64594.0,45230.0,0.88,0.88,1.0,1.0,63.64,73.75,0.8629152542372881,61.9,67.99,4.1724404076144594
THA,AUS,2005,0.214,-1.5417792639602856,513120.0,7741220.0,40.22,1.31,30.702290076335874,0.03257086026852313,86.57,86.34,0.03265762535842074,85.48,80.99,4.421304060355922
EUN,UNS,2019,0.215,-1.5371172508544744,,,,,,,,,,,,
GTM,CRI,2020,0.215,-1.5371172508544744,108890.0,51100.0,7.72,584.9,0.01319883740810395,75.76424870466322,147.52,129.78,86.1206809131755,,140.12,
OAS,GUM,2021,0.215,-1.5371172508544744,,,,,,,,,,,,
TTO,VGB,2008,0.215,-1.5371172508544744,5130.0,150.0,6.29,,inf,,84.56,,,,,
DEU,KOR,2011,0.216,-1.5324768712979722,357140.0,100030.0,0.72,1108.23,0.000649684632251428,1539.2083333333335,102.08,104.03,1510.3564997276428,101.07,101.28,4.616851152241219
EUN,KOR,2011,0.216,-1.5324768712979722,,100030.0,,1108.23,,inf,,104.03,,,101.28,
OAS,ZAF,2006,0.216,-1.5324768712979722,,1219090.0,,6.77,,inf,,76.67,,,74.28,
SGP,PHL,2019,0.216,-1.5324768712979722,726.0,300000.0,1.36,51.8,0.02625482625482626,38.088235294117645,114.41,129.62,33.61884740009258,110.82,119.81,4.746907209045506
SWZ,ZAF,2001,0.216,-1.5324768712979722,17360.0,1219090.0,8.61,8.61,1.0,1.0,53.32,63.32,0.8420720151610865,59.49,52.23,4.020732636824011
FIN,LTU,2015,0.217,-1.5278579254416775,338446.0,65286.0,0.9,0.9,1.0,1.0,108.79,107.62,1.0108715852072105,111.93,110.6,4.711896882494705
IND,GNQ,2020,0.217,-1.5278579254416775,3287260.0,28050.0,74.1,575.59,0.12873746937924563,7.7677462887989215,182.99,130.28,10.910499642211503,156.46,98.15,4.819648653489702
MKD,SER,2006,0.217,-1.5278579254416775,25710.0,,48.8,,inf,,89.6,,,88.56,,
PER,ITA,2012,0.217,-1.5278579254416775,1285220.0,302069.0,2.64,0.78,3.3846153846153846,0.29545454545454547,107.1,105.91,0.2987742594484168,108.03,103.18,4.6594420010727
DEU,SVN,2022,0.218,-1.523260216193048,,,0.95,0.95,1.0,1.0,124.49,123.11,1.0112094874502477,128.7,124.62,4.841376610859078
GBR,HRV,2019,0.218,-1.523260216193048,243610.0,88073.0,0.78,6.62,0.11782477341389729,8.487179487179487,119.62,109.82,9.244549355822349,116.35,109.53,4.726400687041978
LKA,BHR,2009,0.218,-1.523260216193048,65610.0,760.0,114.94,0.38,302.4736842105263,0.003306072733600139,94.15,98.08,0.003173600610404294,,93.08,
SGP,OAS,2010,0.218,-1.523260216193048,712.0,,1.36,,inf,,100.0,,,100.0,,
CZE,AUT,2021,0.219,-1.5186835491656363,,,21.68,0.85,25.50588235294118,0.03920664206642066,124.77,123.0,0.03977083520835208,125.35,122.79,4.820792701888362
ITA,PRT,2021,0.219,-1.5186835491656363,,,0.85,0.85,1.0,1.0,112.54,112.01,1.0047317203821087,112.87,115.59,4.738143080636855
TZA,COM,2021,0.219,-1.5186835491656363,,,2297.76,415.96,5.523992691604962,0.18102847991086968,200.74,,,,,
AUT,LTU,2018,0.22,-1.5141277326297755,83879.0,65290.0,0.85,0.85,1.0,1.0,116.28,115.68,1.0051867219917012,115.65,121.24,4.7741702204335255
GBR,LTU,2018,0.22,-1.5141277326297755,243610.0,65290.0,0.75,0.85,0.8823529411764706,1.1333333333333333,117.58,115.68,1.1519479022591055,113.95,121.24,4.766765903940648
CIV,SEN,2006,0.221,-1.5095925774643841,322460.0,196710.0,522.43,522.43,1.0,1.0,90.28,88.94,1.0150663368563078,83.01,,
IDN,JPN,2021,0.221,-1.5095925774643841,,,14308.14,109.75,130.37029612756263,0.007670458913597435,156.48,105.21,0.011408358623702373,152.67,102.74,4.830240127153987
MWI,ZMB,2017,0.221,-1.5095925774643841,118480.0,752610.0,730.27,9.52,76.70903361344538,0.013036274254727703,340.24,180.95,0.024512085948762388,340.49,,
ZAF,ZAR,2019,0.221,-1.5095925774643841,1219090.0,,14.45,,inf,,158.94,,,159.26,,
BEL,DEU,2013,0.222,-1.5050778971098575,30530.0,357340.0,0.75,0.75,1.0,1.0,107.66,105.69,1.0186394171634023,105.12,104.59,4.652575249751239
EST,ESP,2016,0.223,-1.5005835075220182,45340.0,505935.0,0.9,0.9,1.0,1.0,111.64,106.3,1.0502351834430856,121.34,100.91,4.706412776495295
ETH,SAU,2008,0.223,-1.5005835075220182,1136243.263,2149690.0,9.6,3.75,2.56,0.390625,85.23,90.36,0.3684480826693227,,,
IND,AUS,2005,0.223,-1.5005835075220182,3287260.0,7741220.0,44.1,1.31,33.66412213740458,0.029705215419501135,66.04,86.34,0.02272101489812202,71.45,80.99,4.331661797318388
IND,OMN,2004,0.223,-1.5005835075220182,3287260.0,309500.0,45.32,0.38,119.26315789473684,0.008384819064430714,63.35,74.58,0.0071222618360376215,,58.35,
NLD,CHE,2019,0.223,-1.5005835075220182,41540.0,41290.39,0.89,0.99,0.898989898989899,1.1123595505617978,115.91,99.55,1.2951641939288596,111.66,97.76,4.64898701765275
PER,USA,2009,0.223,-1.5005835075220182,1285220.0,9831510.0,3.01,1.0,3.01,0.33222591362126247,98.49,98.39,0.33256357589753166,94.6,98.81,4.5714281451323515
AUT,LTU,2021,0.224,-1.4961092271270973,,,0.85,0.85,1.0,1.0,123.0,125.41,0.9807830316561678,122.79,134.99,4.857838140396579
AUT,MLT,2017,0.224,-1.4961092271270973,83879.0,320.0,0.89,0.89,1.0,1.0,114.0,110.34,1.0331702011963022,113.56,117.39,4.748916528247601
AUS,SLB,2003,0.225,-1.491654876777717,7741220.0,28900.0,1.54,7.51,0.20505992010652466,4.876623376623376,82.15,57.28,6.993970153449902,74.68,64.74,4.24179578358581
BEL,CHE,2021,0.225,-1.491654876777717,,,0.85,0.91,0.934065934065934,1.0705882352941176,120.86,99.4,1.3017232808616404,120.54,98.06,4.688780592138993
BRA,DOM,2006,0.225,-1.491654876777717,8515770.0,48670.0,2.18,33.3,0.06546546546546547,15.275229357798162,82.87,78.94,16.035701252606206,74.23,77.12,4.326265515715873
BRA,USA,2007,0.226,-1.487220279709851,8515770.0,9632030.0,1.95,1.0,1.95,0.5128205128205129,85.89,95.09,0.46320489900256445,79.01,96.34,4.468729013968359
DEU,EST,2019,0.226,-1.487220279709851,357580.0,45340.0,0.89,0.89,1.0,1.0,112.85,122.14,0.9239397412804977,116.29,136.0,4.834370978520502
DEU,ROM,2019,0.226,-1.487220279709851,357580.0,,0.89,,inf,,112.85,,,116.29,,
FIN,ARE,2003,0.226,-1.487220279709851,338150.0,98647.9,0.88,3.67,0.23978201634877386,4.170454545454545,90.48,,,90.28,,
CHL,FRA,2009,0.227,-1.4828052615007343,756096.0,549087.0,560.86,0.72,778.9722222222223,0.0012837428235210212,98.61,98.49,0.0012853069329618024,91.86,98.94,4.557389642348605
FIN,LVA,2010,0.227,-1.4828052615007343,338420.0,64594.0,0.75,0.75,1.0,1.0,100.0,100.0,1.0,100.0,100.0,4.605170185988092
FRA,CZE,2018,0.227,-1.4828052615007343,549087.0,78870.0,0.85,21.73,0.039116428900138056,25.564705882352943,108.84,113.25,24.569206077132844,106.83,111.94,4.694600899710505
GTM,USA,2018,0.227,-1.4828052615007343,108890.0,9831510.0,7.52,1.0,7.52,0.13297872340425532,137.82,115.16,0.15914490847146984,,114.74,
IND,CHE,2009,0.227,-1.4828052615007343,3287260.0,41290.0,48.41,1.09,44.412844036697244,0.022516009089031196,89.29,99.32,0.020242191417233144,91.15,99.69,4.5572859360796425
LKA,ARE,2003,0.227,-1.4828052615007343,65610.0,98647.9,96.52,3.67,26.299727520435965,0.03802320762536262,48.5,,,,,
NLD,BES,2013,0.227,-1.4828052615007343,41540.0,,0.75,,inf,,107.48,,,102.94,,
BWA,NAM,2017,0.229,-1.4740332754278973,581730.0,824290.0,10.35,13.31,0.7776108189331329,1.2859903381642512,141.14,146.03,1.242927318554423,145.93,161.85,5.034898517525954
RUS,AZE,2002,0.229,-1.4740332754278973,17098240.0,86600.0,31.35,0.97,32.31958762886598,0.030940988835725675,43.27,51.0,0.02625130562591863,,,
ZWE,GBR,2009,0.229,-1.4740332754278973,390760.0,243610.0,,0.64,,,97.07,97.57,,96.07,98.59,4.578023464504298
OAS,ZAF,2017,0.23,-1.4696759700589417,,1219090.0,,13.32,,inf,,146.05,,,146.7,
POL,SWE,2005,0.23,-1.4696759700589417,312690.0,447420.11,3.24,7.47,0.4337349397590362,2.3055555555555554,86.88,92.71,2.160572394204149,86.54,89.59,4.477925220703113
BEL,LUX,2013,0.231,-1.4653375684603434,30530.0,2590.0,0.75,0.75,1.0,1.0,107.66,108.01,0.9967595593000648,105.12,109.26,4.674416458851937
DNK,POL,2016,0.231,-1.4653375684603434,42920.0,312680.0,6.73,3.94,1.7081218274111676,0.5854383358098068,107.4,107.41,0.5853838307976282,105.74,107.62,4.669794877434288
CHE,SWE,2000,0.232,-1.4610179073158271,41290.0,447420.11,1.69,9.16,0.18449781659388645,5.420118343195266,91.75,86.23,5.767086373514619,90.67,83.8,4.467829774573001
DEU,BIH,2016,0.232,-1.4610179073158271,357580.0,51210.0,0.9,1.77,0.5084745762711864,1.9666666666666666,107.73,102.03,2.076536312849162,109.97,106.95,4.686284518425628
GBR,AUT,2018,0.232,-1.4610179073158271,243610.0,83879.0,0.75,0.85,0.8823529411764706,1.1333333333333333,117.58,116.28,1.1460038986354777,113.95,115.65,4.7431640721845705
RWA,BDI,2018,0.232,-1.4610179073158271,26340.0,27830.0,861.09,1782.88,0.48297698106434533,2.0704920507728577,146.17,183.37,1.6504543985464828,136.89,186.74,5.0744474793316
EUN,LBY,2001,0.233,-1.4567168254164364,,1759540.0,,0.61,,inf,,90.1,,,27.09,
COL,CUW,2015,0.234,-1.4524341636244356,1141749.0,444.0,2741.78,1.79,1531.7206703910615,0.0006528605504453311,117.59,108.08,0.0007103059967326656,117.66,,
NLD,LUX,2019,0.234,-1.4524341636244356,41540.0,2590.0,0.89,0.89,1.0,1.0,115.91,115.09,1.0071248588061517,111.66,120.07,4.7517667229624205
SGP,KHM,2009,0.234,-1.4524341636244356,710.0,181040.0,1.45,4139.33,0.0003502982366711521,2854.710344827586,97.25,96.16,2887.06927032532,98.9,96.97,4.584255445472561
ZAF,LSO,2021,0.234,-1.4524341636244356,,,14.78,14.78,1.0,1.0,171.6,173.51,0.9889919889343554,178.79,191.97,5.221775521291604
BEL,SEN,2020,0.236,-1.443923473956527,30530.0,196710.0,0.88,575.59,0.0015288660331138483,654.0795454545455,117.98,112.03,688.8182163056973,117.11,112.84,4.744542275093921
BRA,DOM,2007,0.236,-1.443923473956527,8515770.0,48670.0,1.95,33.17,0.058788061501356646,17.01025641025641,85.89,83.79,17.43657862605231,79.01,83.01,4.3942677546007936
DEU,SGP,2012,0.236,-1.443923473956527,357170.0,716.0,0.78,1.25,0.624,1.6025641025641024,104.13,110.06,1.51621842631292,102.58,101.67,4.626187628124097
EUN,SGP,2012,0.236,-1.443923473956527,,716.0,,1.25,,inf,,110.06,,,101.67,
IDN,NLD,2000,0.236,-1.443923473956527,1910930.0,41530.0,8421.78,1.08,7797.944444444444,0.00012823892336299452,44.02,81.95,6.88844100846738e-05,,80.95,
IDN,SGP,2019,0.236,-1.443923473956527,1916906.77,726.0,14147.67,1.36,10402.698529411764,9.612890320455594e-05,151.18,114.41,0.0001270235782402305,144.6,110.82,4.840939286581934
OAS,CRI,2012,0.236,-1.443923473956527,,51100.0,,502.9,,inf,,109.59,,,109.54,
OAS,MAC,2012,0.236,-1.443923473956527,,29.9,,7.99,,inf,,112.27,,,114.93,
OAS,NZL,2012,0.236,-1.443923473956527,,267710.0,,1.23,,inf,,105.13,,,102.58,
CHE,USA,2004,0.237,-1.439695137847006,41290.0,9632030.0,1.24,1.0,1.24,0.8064516129032259,94.6,86.62,0.8807472013466309,92.68,88.23,4.504549870399094
DEU,BIH,2017,0.237,-1.439695137847006,357580.0,51210.0,0.89,1.74,0.5114942528735632,1.9550561797752808,109.35,102.85,2.0786134492797954,111.63,108.77,4.7022126960662
IND,CHE,2007,0.237,-1.439695137847006,3287260.0,41290.0,41.35,1.2,34.458333333333336,0.029020556227327687,74.32,97.43,0.022136998242994903,80.02,97.82,4.48270282927015
LTU,EST,2022,0.237,-1.439695137847006,,,0.95,0.95,1.0,1.0,150.13,151.94,0.9880874029222061,157.82,167.14,5.09014346383309
NZL,ASM,2022,0.239,-1.4312917270506265,,,1.58,,inf,,129.44,,,131.77,,
TUR,GEO,2018,0.239,-1.4312917270506265,785350.0,69700.0,4.83,2.53,1.9090909090909092,0.5238095238095237,203.55,127.43,0.83670586652616,199.98,141.85,5.1264937614012815
BRA,COL,2009,0.24,-1.4271163556401458,8515770.0,1141750.0,2.0,2157.6,0.0009269558769002596,1078.8,95.2,97.78,1050.3350378400492,92.23,96.33,4.54603262700858
GTM,USA,2012,0.24,-1.4271163556401458,108890.0,9831510.0,7.83,1.0,7.83,0.1277139208173691,110.23,105.29,0.13370600713931613,,103.99,
IRN,AZE,2006,0.24,-1.4271163556401458,1745150.0,86600.0,9170.94,0.89,10304.426966292136,9.704566816487731e-05,54.36,66.1,7.980941787356628e-05,,,
OAS,FRA,2004,0.24,-1.4271163556401458,,549087.0,,0.8,,inf,,91.16,,,90.44,
OAS,ZAF,2004,0.24,-1.4271163556401458,,1219090.0,,6.46,,inf,,72.76,,,66.32,
TUR,BEL,2022,0.241,-1.422958345491482,,,,0.95,,,542.44,132.46,,,128.59,
AUT,UNS,1998,0.242,-1.4188175528254507,83879.0,,12.38,,inf,,80.25,,,82.73,,
IND,ZAR,2019,0.242,-1.4188175528254507,3287260.0,,70.42,,inf,,171.62,,,151.15,,
FRA,DNK,2015,0.243,-1.4146938356415886,549087.0,42920.0,0.9,6.73,0.1337295690936107,7.477777777777778,105.58,107.13,7.36958627627908,104.69,105.47,4.654715077309893
GBR,AUT,2016,0.243,-1.4146938356415886,243610.0,83879.0,0.74,0.9,0.8222222222222222,1.2162162162162162,112.08,111.68,1.2205722914891968,110.03,112.43,4.711541930821745
GBR,FIN,2018,0.243,-1.4146938356415886,243610.0,338450.0,0.75,0.85,0.8823529411764706,1.1333333333333333,117.58,111.19,1.1984650897862517,113.95,115.2,4.741214751976742
OAS,SLV,2009,0.243,-1.4146938356415886,,21040.0,,1.0,,inf,,98.83,,,97.42,
CZE,ARM,2000,0.244,-1.410587053688935,78870.0,29740.0,38.6,539.53,0.0715437510425741,13.977461139896372,77.82,65.0,16.734246552411317,81.83,,
DEU,ISR,2013,0.244,-1.410587053688935,357340.0,22070.0,0.75,3.61,0.20775623268698062,4.8133333333333335,105.69,106.87,4.760187143258164,104.59,106.48,4.659002559426517
EUN,MOZ,2016,0.244,-1.410587053688935,,799380.0,,63.06,,inf,,148.29,,,,
GBR,HUN,2011,0.244,-1.410587053688935,243610.0,93030.0,0.62,201.06,0.0030836566199144533,324.2903225806452,103.86,103.93,324.07190323511793,102.12,101.93,4.625217447776802
OAS,CRI,2007,0.244,-1.410587053688935,,51100.0,,516.62,,inf,,77.37,,,76.72,
FRA,AUT,2020,0.245,-1.40649706843741,549086.87,83879.0,0.88,0.88,1.0,1.0,110.57,119.69,0.9238031581585763,111.21,120.45,4.751327517445816
GBR,SVN,2017,0.245,-1.40649706843741,243610.0,20480.0,0.78,0.89,0.8764044943820225,1.141025641025641,114.94,107.4,1.2211311655445731,112.0,107.12,4.696224286339006
PRT,MOZ,2016,0.245,-1.40649706843741,92225.6,799380.0,0.9,63.06,0.014272121788772598,70.06666666666666,107.69,148.29,50.883264773978915,106.16,,
GHA,ZAF,2012,0.246,-1.4024237430497744,238540.0,1219090.0,1.82,8.21,0.22168087697929353,4.510989010989011,120.89,111.01,4.912471502913805,133.28,110.48,4.798643343759785
IND,QAT,2001,0.246,-1.4024237430497744,3287260.0,11610.0,47.19,3.64,12.964285714285714,0.07713498622589532,56.39,61.78,0.0704053394832994,,,
IND,TGO,2016,0.246,-1.4024237430497744,3287260.0,56790.0,67.2,592.61,0.11339666897284892,8.81860119047619,154.05,112.61,12.063808839293642,136.3,,
MKD,SER,2012,0.246,-1.4024237430497744,25710.0,,47.89,,inf,,107.35,,,104.76,,
ZAF,CHE,2016,0.246,-1.4024237430497744,1219090.0,41290.39,14.71,0.99,14.85858585858586,0.0673011556764106,138.85,97.75,0.0955986236897147,139.09,97.48,4.757384217188022
BRA,TUR,2020,0.247,-1.3983669423541598,8515770.0,785350.0,5.16,7.01,0.7360912981455064,1.3585271317829457,172.77,263.22,0.8916979430063807,189.5,261.42,5.405258666939943
DEU,BGR,2013,0.247,-1.3983669423541598,357340.0,111000.0,0.75,1.47,0.5102040816326531,1.96,105.69,108.25,1.9136480369515012,104.59,107.37,4.66316437910611
IRN,AFG,2016,0.247,-1.3983669423541598,1745150.0,652860.0,30914.85,67.87,455.50095771327534,0.00219538506575319,308.83,138.71,0.0048879011596608575,,126.44,
TTO,BRB,2005,0.247,-1.3983669423541598,5130.0,430.0,6.3,2.0,3.15,0.31746031746031744,64.58,75.55,0.27136449108652944,,,
AUS,THA,2020,0.248,-1.3943265328171548,7741220.0,513120.0,1.45,31.29,0.04634068392457654,21.579310344827586,120.81,112.31,23.21250541143817,116.83,118.29,4.766929561643352
EUN,ARM,2000,0.248,-1.3943265328171548,,29740.0,,539.53,,inf,,65.0,,,,
OAS,MAC,2016,0.248,-1.3943265328171548,,30.5,,8.0,,inf,,134.45,,,141.92,
FIN,UNS,1999,0.249,-1.3903023825174294,338150.0,,0.94,,inf,,83.54,,,85.01,,
GBR,BGR,2019,0.249,-1.3903023825174294,243610.0,111000.0,0.78,1.75,0.44571428571428573,2.2435897435897436,119.62,114.42,2.3455532697798036,116.35,133.06,4.823701522031021
LKA,MDV,2017,0.249,-1.3903023825174294,65610.0,300.0,152.45,15.39,9.905782975958413,0.10095113151853068,147.09,136.45,0.10882302627380488,111.21,,
BRA,CHN,2020,0.25,-1.3862943611198906,8515770.0,9600012.9,5.16,6.9,0.7478260869565218,1.3372093023255813,172.77,128.11,1.803369379149096,189.5,,
IND,CUW,2015,0.25,-1.3862943611198906,3287260.0,444.0,64.15,1.79,35.837988826815646,0.027903351519875292,146.79,108.08,0.03789723324946793,132.95,,
KEN,CAN,2021,0.25,-1.3862943611198906,,,109.64,1.25,87.712,0.011400948558920102,212.47,121.59,0.019922358255726243,207.44,,
KOR,CAN,2010,0.25,-1.3862943611198906,100030.0,9879750.0,1156.46,1.03,1122.7766990291261,0.0008906490496861111,100.0,100.0,0.0008906490496861111,100.0,,
KOR,HKG,2018,0.25,-1.3862943611198906,100370.0,1110.0,1100.16,7.84,140.3265306122449,0.0071262361838278065,114.72,130.87,0.0062468236800544506,112.99,126.56,4.784007911620249
TUR,UZB,2009,0.25,-1.3862943611198906,785350.0,444103.0,1.55,,,,92.11,,,93.45,,
AUS,PNG,2015,0.251,-1.3823023398503531,7741220.0,462840.0,1.33,2.77,0.48014440433212996,2.082706766917293,112.04,127.81,1.825729333897297,104.96,116.73,4.706721450430175
DEU,PRT,2014,0.251,-1.3823023398503531,357380.0,92225.6,0.75,0.75,1.0,1.0,106.65,106.52,1.0012204280886219,106.56,102.3,4.6483089398748305
IND,TZA,2021,0.251,-1.3823023398503531,,,73.92,2297.76,0.03217046166701483,31.084415584415588,192.38,200.74,29.789876806465433,169.81,,
OAS,BRA,2010,0.253,-1.374365790254617,,8515770.0,,1.76,,inf,,100.0,,,100.0,
OAS,IDN,2005,0.253,-1.374365790254617,,1910930.0,,9704.74,,inf,,68.68,,,,
ROM,MDA,2013,0.253,-1.374365790254617,,33850.0,,12.59,,inf,,117.76,,,,
ESP,POL,2016,0.254,-1.3704210119636004,505935.0,312680.0,0.9,3.94,0.2284263959390863,4.377777777777777,106.3,107.41,4.332536800835841,100.91,107.62,4.646417767268856
EST,DEU,2016,0.254,-1.3704210119636004,45340.0,357580.0,0.9,0.9,1.0,1.0,111.64,107.73,1.0362944398032117,121.34,109.97,4.749402061918497
KOR,CHN,2019,0.254,-1.3704210119636004,100400.0,9600012.9,1165.36,6.91,168.64833574529666,0.005929498180819661,115.16,125.08,0.005459234174154079,112.05,,
KOR,DEU,2008,0.254,-1.3704210119636004,99830.0,357110.0,1100.13,0.68,1617.8382352941178,0.0006181087689636679,94.54,98.6,0.0005926572314181052,93.95,97.56,4.561615149603597
JAM,DMA,2013,0.255,-1.3664917338237108,10990.0,750.0,100.4,2.7,37.18518518518518,0.026892430278884463,125.69,102.46,0.03298955262300399,121.95,103.25,4.720382178251536
MMR,MYS,2015,0.255,-1.3664917338237108,676590.0,330345.0,1162.62,3.91,297.34526854219945,0.0033630937021554767,129.32,112.79,0.0038559737349299246,131.9,,
