Source,Target,trade_value,Year,ln_trade_value,Source Area,Target Area,Source Exchange Rate,Target Exchange Rate,Ex Rate Source / Target,Ex Rate Target / Source,Source Consumer Price Index,Target Consumer Price Index,exchange_rate ijt,Source GDP,Target GDP,level of output ijt
CHN,MDV,1.872,2009,0.6270073780554004,9600000.5,300.0,6.83,12.8,0.53359375,1.8740849194729137,96.92,94.21,1.9279939538829722,,,
CHN,MDV,1.018,2019,0.017839918128331016,9600012.9,300.0,6.91,15.38,0.44928478543563066,2.22575976845152,125.08,136.56,2.0386499109396317,,,
CHN,MEX,13.356,2013,2.591965722081408,9600001.3,1964380.0,6.2,12.77,0.48551292090837905,2.0596774193548386,111.16,111.76,2.048619738148567,,111.83,
CHN,MEX,7.127,2014,1.9638903885197336,9600006.3,1964375.0,6.14,13.29,0.4620015048908954,2.1644951140065145,113.29,116.25,2.1093819480928864,,116.8,
CHN,MEX,37.324,2015,3.6196365513717756,9600007.4,1964375.0,6.23,15.85,0.39305993690851737,2.5441412520064204,114.92,119.41,2.448477620639627,,120.11,
CHN,MEX,18.54,2016,2.919930560137709,9600010.5,1964375.0,6.64,18.66,0.3558413719185423,2.810240963855422,117.22,122.78,2.6829813144089636,,126.84,
CHN,MEX,11.916,2017,2.477882034851036,9600010.8,1964375.0,6.76,18.93,0.3571051241415742,2.8002958579881656,119.09,130.2,2.561345881165981,,135.35,
CHN,MHL,8.475,2010,2.137120653266514,9600000.7,180.0,6.77,,inf,,100.0,,,,100.0,
CHN,MLI,0.485,2013,-0.7236063880446539,9600001.3,1240190.0,6.2,493.9,0.012553148410609435,79.66129032258064,111.16,107.78,82.15948257801136,,96.44,
CHN,MLT,0.146,2000,-1.9241486572738007,9600000.0,320.0,8.28,1.08,7.666666666666665,0.13043478260869568,80.97,78.84,0.1339587055787175,,77.44,
CHN,MMR,0.957,2004,-0.04395188752918283,9600000.5,676590.0,8.28,5.81,1.4251290877796903,0.7016908212560387,85.0,40.72,1.4647278930934011,,44.32,
CHN,MMR,1.866,2009,0.6237971024251522,9600000.5,676590.0,6.83,5.58,1.2240143369175627,0.8169838945827232,96.92,92.83,0.8529794146607513,,93.78,
CHN,MNG,0.02,2000,-3.912023005428146,9600000.0,1564120.0,8.28,1076.67,0.007690378667558304,130.0326086956522,80.97,41.63,252.9123306770828,,,
CHN,MNG,0.06,2006,-2.8134107167600364,9600000.0,1564120.0,7.97,1179.7,0.006755954903789098,148.01756587202007,87.94,60.19,216.25959034366912,,,
CHN,MNG,18.816,2008,2.9347075717162165,9600000.0,1564120.0,6.95,1165.8,0.0059615714530794305,167.7410071942446,97.63,84.44,193.9430901512802,,,
CHN,MNG,12.445,2010,2.521318935819555,9600000.7,1564120.0,6.77,1357.06,0.004988725627459361,200.4519940915805,100.0,100.0,200.4519940915805,,,
CHN,MNG,19.038,2011,2.9464369818291134,9600000.9,1564120.0,6.46,1265.52,0.005104621025349264,195.90092879256966,105.55,108.41,190.73280171622292,,,
CHN,MNG,7.983,2012,2.077314280663662,9600000.9,1564120.0,6.31,1357.58,0.004647976546501864,215.1473851030111,108.32,123.95,188.0174647386701,,,
CHN,MNG,38.0,2015,3.6375861597263857,9600007.4,1564120.0,6.23,1970.31,0.0031619389842207574,316.2616372391653,114.92,162.55,223.5914324916941,,,
CHN,MNG,30.0,2016,3.4011973816621555,9600010.5,1564120.0,6.64,2140.29,0.0031023833218862865,322.33283132530124,117.22,163.74,230.75518802950901,,,
CHN,MNT,0.658,2020,-0.4185503476568198,9600012.9,,6.9,,inf,,128.11,,,,,
CHN,MOZ,26.0,2005,3.258096538021482,9599999.8,799380.0,8.19,23.06,0.35516045099739807,2.815628815628816,86.51,60.92,3.998359304662654,,,
CHN,MOZ,9.728,2009,2.275008325223811,9600000.5,799380.0,6.83,27.52,0.24818313953488372,4.029282576866764,96.92,88.95,4.390309919616939,,,
CHN,MOZ,3.882,2010,1.3563504847468186,9600000.7,799380.0,6.77,33.96,0.1993521790341578,5.016248153618907,100.0,100.0,5.016248153618907,,,
CHN,MOZ,0.525,2011,-0.6443570163905132,9600000.9,799380.0,6.46,29.07,0.2222222222222222,4.5,105.55,111.17,4.272510569398219,,,
CHN,MOZ,0.247,2013,-1.3983669423541598,9600001.3,799380.0,6.2,30.1,0.2059800664451827,4.854838709677419,111.16,118.92,4.538041296398771,,,
CHN,MOZ,0.259,2014,-1.3509272172825992,9600006.3,799380.0,6.14,31.35,0.19585326953748006,5.105863192182411,113.29,121.96,4.7428930882448785,,,
CHN,MOZ,0.261,2015,-1.3432348716594436,9600007.4,799380.0,6.23,39.98,0.1558279139569785,6.417335473515248,114.92,126.29,5.83957710520526,,,
CHN,MOZ,3.357,2016,1.211047717997898,9600010.5,799380.0,6.64,63.06,0.1052965429749445,9.49698795180723,117.22,148.29,7.507161155242049,,,
CHN,MOZ,0.255,2021,-1.3664917338237108,,,6.45,65.47,0.09851840537650833,10.150387596899224,129.37,198.74,6.607404867720904,,,
CHN,MRT,0.097,2002,-2.333044300478754,9600000.2,1030700.0,8.28,27.17,0.3047478836952521,3.2814009661835755,80.96,57.83,4.593847868272908,,44.9,
CHN,MRT,0.135,2008,-2.0024805005437076,9600000.0,1030700.0,6.95,23.82,0.29177162048698574,3.4273381294964027,97.63,92.04,3.635495671259602,,82.03,
CHN,MRT,0.027,2010,-3.611918412977808,9600000.7,1030700.0,6.77,27.59,0.24537876042044218,4.075332348596751,100.0,100.0,4.075332348596751,,100.0,
CHN,MRT,0.063,2011,-2.7646205525906042,9600000.9,1030700.0,6.46,28.11,0.22981145499822128,4.351393188854489,105.55,105.69,4.345629208852222,,117.55,
CHN,MRT,0.047,2012,-3.0576076772720784,9600000.9,1030700.0,6.31,29.66,0.21274443695212406,4.700475435816165,108.32,110.87,4.592364924755182,,118.08,
CHN,MRT,0.114,2013,-2.1715568305876416,9600001.3,1030700.0,6.2,30.07,0.2061855670103093,4.85,111.16,115.45,4.669779125162408,,123.38,
CHN,MRT,0.397,2014,-0.9238189982949466,9600006.3,1030700.0,6.14,30.27,0.2028410967955071,4.929967426710098,113.29,119.53,4.672601102417695,,108.73,
CHN,MRT,1.012,2016,0.011928570865273812,9600010.5,1030700.0,6.64,35.24,0.18842224744608396,5.307228915662651,117.22,125.23,4.967766297963554,,115.12,
CHN,MRT,0.125,2018,-2.0794415416798357,9600012.9,1030700.0,6.62,35.68,0.18553811659192826,5.389728096676737,121.56,131.98,4.964201753538598,,128.81,
CHN,MUS,0.21,2003,-1.5606477482646683,9599999.7,2040.0,8.28,27.9,0.2967741935483871,3.3695652173913047,81.87,66.31,4.160251912951684,,73.12,
CHN,MUS,1.0,2004,,9600000.5,2040.0,8.28,27.5,0.3010909090909091,3.321256038647343,85.0,69.43,4.066063132435894,,78.15,
CHN,MUS,0.8,2005,-0.2231435513142097,9599999.8,2040.0,8.19,29.5,0.2776271186440678,3.601953601953602,86.51,72.86,4.276763740118119,,81.49,
CHN,MUS,2.275,2007,0.8219800524029137,9600000.0,2040.0,7.61,31.31,0.2430533375918237,4.1143232588699075,92.17,86.36,4.391120597151915,,94.18,
CHN,MUS,24.298,2012,3.1903940424325503,9600000.9,2040.0,6.31,30.05,0.20998336106489182,4.762282091917592,108.32,110.63,4.662843678898251,,105.71,
CHN,MWI,3.777,2009,1.3289300437303198,9600000.5,118480.0,6.83,141.17,0.0483813841467734,20.66910688140556,96.92,93.1,21.51718409179191,,89.18,
CHN,MWI,0.221,2012,-1.5095925774643841,9600000.9,118480.0,6.31,249.11,0.025330175424511256,39.47860538827259,108.32,130.52,32.76373380062585,,134.22,
CHN,MYS,1285.962,1997,7.1592623553718715,9600000.0,330800.0,8.29,2.81,2.95017793594306,0.3389626055488541,82.47,73.32,0.38126358537389526,,,
CHN,MYS,366.285,1998,5.9034117189053426,9600000.0,330800.0,8.28,3.92,2.1122448979591835,0.4734299516908213,81.84,77.18,0.502014864555284,,,
CHN,MYS,204.83,1999,5.322180366812565,9600000.0,330800.0,8.28,3.8,2.1789473684210527,0.4589371980676329,80.69,79.3,0.46698162058105047,,,
CHN,MYS,420.676,2000,6.041862941191675,9600000.0,330800.0,8.28,3.8,2.1789473684210527,0.4589371980676329,80.97,80.52,0.4615020482803805,,,
CHN,MYS,494.535,2001,6.203617927122289,9600000.2,330800.0,8.28,3.8,2.1789473684210527,0.4589371980676329,81.55,81.66,0.45831898729384596,,,
CHN,MYS,1020.466,2002,6.928014664693406,9600000.2,330800.0,8.28,3.8,2.1789473684210527,0.4589371980676329,80.96,83.14,0.4469034827466389,,,
CHN,MYS,719.199,2003,6.578138092722629,9599999.7,330800.0,8.28,3.8,2.1789473684210527,0.4589371980676329,81.87,84.04,0.44708696341976567,,,
CHN,MYS,1326.424,2004,7.1902418783065984,9600000.5,330800.0,8.28,3.8,2.1789473684210527,0.4589371980676329,85.0,85.24,0.4576450238825528,,,
CHN,MYS,661.667,2005,6.4947624082313915,9599999.8,330800.0,8.19,3.79,2.1609498680738786,0.4627594627594628,86.51,87.77,0.4561162256274482,,,
CHN,MYS,978.39,2006,6.8859083635521285,9600000.0,330800.0,7.97,3.67,2.171662125340599,0.4604767879548306,87.94,90.94,0.4452862187458522,,,
CHN,MYS,878.119,2007,6.7777821197585535,9600000.0,330800.0,7.61,3.44,2.2122093023255816,0.4520367936925098,92.17,92.78,0.4490647906298624,,,
CHN,MYS,847.31,2008,6.742066625329981,9600000.0,330800.0,6.95,3.34,2.0808383233532934,0.4805755395683453,97.63,97.83,0.4795930688751666,,,
CHN,MYS,1136.7,2009,7.035884606692665,9600000.5,330800.0,6.83,3.52,1.9403409090909092,0.5153733528550513,96.92,98.4,0.5076218024259306,,,
CHN,MYS,1140.981,2010,7.0396436976638315,9600000.7,330800.0,6.77,3.22,2.102484472049689,0.47562776957163966,100.0,100.0,0.47562776957163966,,,
CHN,MYS,1316.575,2011,7.182788946550291,9600000.9,330800.0,6.46,3.06,2.111111111111111,0.4736842105263158,105.55,103.17,0.48461149967095696,,,
CHN,MYS,1542.372,2012,7.341076770164533,9600000.9,330800.0,6.31,3.09,2.042071197411003,0.4896988906497623,108.32,104.89,0.5057124972369363,,,
CHN,MYS,1471.85,2013,7.294275391922529,9600001.3,330396.0,6.2,3.15,1.9682539682539684,0.5080645161290323,111.16,107.1,0.5273244781783681,,,
CHN,MYS,1399.615,2014,7.243952477783917,9600006.3,330396.0,6.14,3.27,1.8776758409785932,0.5325732899022801,113.29,110.46,0.5462178889464904,,,
CHN,MYS,2136.08,2015,7.666727652562253,9600007.4,330345.0,6.23,3.91,1.5933503836317136,0.6276083467094703,114.92,112.79,0.6394605124909329,,,
CHN,MYS,1263.923,2016,7.141975655129724,9600010.5,330713.0,6.64,4.15,1.5999999999999999,0.6250000000000001,117.22,115.15,0.6362353452019106,,,
CHN,MYS,1176.379,2017,7.070196355449443,9600010.8,330621.0,6.76,4.3,1.572093023255814,0.636094674556213,119.09,119.61,0.6333292767569552,,,
CHN,MYS,920.99,2018,6.82544917843306,9600012.9,330524.0,6.62,4.04,1.6386138613861385,0.6102719033232629,121.56,120.66,0.6148239065802737,,,
CHN,MYS,889.365,2019,6.790507724929885,9600012.9,330241.0,6.91,4.14,1.6690821256038648,0.5991316931982633,125.08,121.46,0.6169882445680782,,,
CHN,MYS,1128.619,2020,7.028750040410167,9600012.9,330241.0,6.9,4.2,1.6428571428571428,0.6086956521739131,128.11,120.08,0.6494003997335112,,,
CHN,MYS,1027.22,2021,6.934611403151135,,,6.45,4.14,1.5579710144927539,0.641860465116279,129.37,123.05,0.6748272114757662,,,
CHN,NAM,1.183,2014,0.16805358499624976,9600006.3,824290.0,6.14,10.84,0.566420664206642,1.7654723127035832,113.29,124.67,1.6043182666735296,,131.3,
CHN,NER,0.263,2012,-1.3356012468043725,9600000.9,1267000.0,6.31,510.56,0.012358978376684425,80.91283676703645,108.32,103.41,84.75465118078898,,106.51,
CHN,NER,4.499,2014,1.5038551498590351,9600006.3,1267000.0,6.14,493.76,0.012435191186001296,80.41693811074919,113.29,104.8,86.93163090235473,,108.49,
CHN,NER,0.316,2016,-1.152013065395225,9600010.5,1267000.0,6.64,592.61,0.011204670862793404,89.24849397590361,117.22,105.92,98.7699061919885,,112.14,
CHN,NGA,0.003,2001,-5.809142990314028,9600000.2,923770.0,8.28,111.23,0.07444034882675536,13.433574879227054,81.55,35.19,31.13123135552618,,,
CHN,NGA,1.471,2009,0.3859424416193005,9600000.5,923770.0,6.83,148.88,0.045875873186458895,21.797950219619327,96.92,87.92,24.02931455056307,,,
CHN,NLD,26.966,1998,3.294576813211883,9600000.0,41530.0,8.28,1.98,4.181818181818182,0.2391304347826087,81.84,78.37,0.24971844816394914,,77.28,
CHN,NLD,249.037,1999,5.517601479803167,9600000.0,41530.0,8.28,0.94,8.808510638297872,0.11352657004830918,80.69,80.06,0.1144199217736456,,78.28,
CHN,NLD,164.93,2000,5.105521141460061,9600000.0,41530.0,8.28,1.08,7.666666666666665,0.13043478260869568,80.97,81.95,0.12887497678860388,,80.95,
CHN,NLD,501.823,2001,6.218247467875952,9600000.2,41530.0,8.28,1.12,7.3928571428571415,0.1352657004830918,81.55,85.35,0.12924332600346966,,84.34,
CHN,NLD,286.73,2002,5.658541006410512,9600000.2,41530.0,8.28,1.06,7.81132075471698,0.1280193236714976,80.96,88.16,0.11756402500504136,,87.52,
CHN,NLD,337.488,2003,5.821529954124915,9599999.7,41530.0,8.28,0.88,9.409090909090908,0.10628019323671499,81.87,90.0,0.09667954911433174,,89.42,
CHN,NLD,850.21,2004,6.745483377793886,9600000.5,41530.0,8.28,0.8,10.349999999999998,0.09661835748792272,85.0,91.14,0.09010928666308352,,90.5,
CHN,NLD,906.994,2005,6.8101358348782615,9599999.8,41540.0,8.19,0.8,10.237499999999999,0.0976800976800977,86.51,92.68,0.09117722540251674,,92.3,
CHN,NLD,830.313,2006,6.721802738136865,9600000.0,41540.0,7.97,0.8,9.962499999999999,0.10037641154328733,87.94,93.7,0.09420599392867329,,94.66,
CHN,NLD,1123.088,2007,7.023837313199951,9600000.0,41540.0,7.61,0.73,10.424657534246576,0.09592641261498028,92.17,95.21,0.0928635379762917,,96.62,
CHN,NLD,1542.788,2008,7.341346448237969,9600000.0,41540.0,6.95,0.68,10.220588235294118,0.09784172661870504,97.63,97.58,0.09789186072744592,,98.85,
CHN,NLD,1332.792,2009,7.195031268993604,9600000.5,41540.0,6.83,0.72,9.48611111111111,0.10541727672035138,96.92,98.74,0.10347419951120575,,99.07,
CHN,NLD,2445.751,2010,7.8021075122099885,9600000.7,41540.0,6.77,0.75,9.026666666666666,0.11078286558345643,100.0,100.0,0.11078286558345643,,100.0,
CHN,NLD,1941.004,2011,7.570960643960293,9600000.9,41540.0,6.46,0.72,8.972222222222223,0.11145510835913312,105.55,102.34,0.11495101316500392,,100.19,
CHN,NLD,2240.191,2012,7.714316409071131,9600000.9,41540.0,6.31,0.78,8.08974358974359,0.12361331220285263,108.32,104.85,0.12770428209645202,,101.64,
CHN,NLD,3436.455,2013,8.14219569575746,9600001.3,41540.0,6.2,0.75,8.266666666666667,0.12096774193548386,111.16,107.48,0.12510954776282457,,102.94,
CHN,NLD,5109.855,2014,8.538926307061296,9600006.3,41540.0,6.14,0.75,8.186666666666666,0.1221498371335505,113.29,108.53,0.12750718740311376,,103.2,
CHN,NLD,2705.028,2015,7.9028675424284875,9600007.4,41540.0,6.23,0.9,6.9222222222222225,0.14446227929373995,114.92,109.18,0.1520572003703663,,104.0,
CHN,NLD,2154.794,2016,7.675450406321343,9600010.5,41540.0,6.64,0.9,7.377777777777777,0.13554216867469882,117.22,109.53,0.1450584589797151,,104.47,
CHN,NLD,6579.759,2017,8.791753397508792,9600010.8,41540.0,6.76,0.89,7.595505617977528,0.13165680473372782,119.09,111.04,0.14120144880889451,,105.79,
CHN,NLD,8429.252,2018,9.03946331633549,9600012.9,41540.0,6.62,0.85,7.788235294117648,0.12839879154078548,121.56,112.93,0.13821090144069673,,108.37,
CHN,NLD,8117.006,2019,9.001716645950259,9600012.9,41540.0,6.91,0.89,7.764044943820225,0.1287988422575977,125.08,115.91,0.1389885185883903,,111.66,
CHN,NLD,1836.563,2020,7.515651169054678,9600012.9,41540.0,6.9,0.88,7.840909090909092,0.12753623188405797,128.11,117.38,0.13919463849605274,,113.81,
CHN,NLD,403.805,2021,6.000932088169585,,,6.45,0.85,7.588235294117648,0.1317829457364341,129.37,120.52,0.141460004065072,,116.68,
CHN,NOR,8.19,2003,2.102913897864978,9599999.7,385178.0,8.28,7.08,1.1694915254237288,0.855072463768116,81.87,87.6,0.7991413539805441,,69.72,
CHN,NOR,84.446,2009,4.4361122768271235,9600000.5,385178.0,6.83,6.29,1.0858505564387917,0.9209370424597364,96.92,97.64,0.9141460278082513,,94.38,
CHN,NOR,95.569,2010,4.559848499688763,9600000.7,385178.0,6.77,6.04,1.1208609271523178,0.8921713441654358,100.0,100.0,0.8921713441654358,,100.0,
CHN,NOR,28.828,2012,3.361347137062195,9600000.9,385178.0,6.31,5.82,1.0841924398625429,0.9223454833597465,108.32,101.99,0.9795907712278432,,110.25,
CHN,NOR,2.134,2020,0.7579981528795616,9600012.9,624499.0,6.9,9.42,0.7324840764331211,1.3652173913043477,128.11,121.82,1.4357084222623542,,116.77,
CHN,NPL,43.468,2015,3.7720250352006053,9600007.4,147180.0,6.23,102.41,0.0608339029391661,16.43820224719101,114.92,152.39,12.39633966957931,,144.23,
CHN,NPL,39.231,2019,3.669467250592475,9600012.9,147180.0,6.91,112.61,0.061362223603587604,16.296671490593344,125.08,188.73,10.800549303467468,,182.79,
CHN,NZL,0.449,2001,-0.8007323912398827,9600000.2,267710.0,8.28,2.38,3.4789915966386555,0.28743961352657005,81.55,79.02,0.2966426282345202,,80.08,
CHN,NZL,32.534,2002,3.4822856963442614,9600000.2,267710.0,8.28,2.16,3.8333333333333326,0.26086956521739135,80.96,81.14,0.2602908553118068,,80.63,
CHN,NZL,69.5,2003,4.241326752570746,9599999.7,267710.0,8.28,1.72,4.813953488372093,0.20772946859903382,81.87,82.56,0.20599335748792272,,81.73,
CHN,NZL,24.67,2004,3.2055879305412653,9600000.5,267710.0,8.28,1.51,5.483443708609271,0.1823671497584541,85.0,84.45,0.18355485766096624,,84.51,
CHN,NZL,113.168,2005,4.7288734402936345,9599999.8,267710.0,8.19,1.42,5.767605633802817,0.17338217338217338,86.51,87.01,0.1723858386310978,,86.71,
CHN,NZL,33.202,2006,3.5026101150718842,9600000.0,267710.0,7.97,1.54,5.175324675324675,0.1932245922208281,87.94,89.94,0.18892784789748301,,88.86,
CHN,NZL,59.723,2007,4.08971720583661,9600000.0,267710.0,7.61,1.36,5.595588235294118,0.17871222076215507,92.17,92.08,0.17888689604309116,,92.77,
CHN,NZL,68.2,2008,4.222444564849416,9600000.0,267710.0,6.95,1.42,4.894366197183099,0.20431654676258992,97.63,95.72,0.20839348579640257,,96.31,
CHN,NZL,52.245,2009,3.9559441924860743,9600000.5,267710.0,6.83,1.6,4.26875,0.2342606149341142,96.92,97.75,0.2322714966692005,,97.18,
CHN,NZL,32.518,2010,3.4817937821733635,9600000.7,267710.0,6.77,1.39,4.870503597122302,0.20531757754800592,100.0,100.0,0.20531757754800592,,100.0,
CHN,NZL,26.223,2011,3.2666368882664605,9600000.9,267710.0,6.46,1.27,5.086614173228346,0.19659442724458204,105.55,104.03,0.19946690181356946,,102.89,
CHN,NZL,13.2,2012,2.580216829592325,9600000.9,267710.0,6.31,1.23,5.130081300813008,0.1949286846275753,108.32,105.13,0.20084348063215973,,102.58,
CHN,NZL,53.63,2013,3.9821086129948338,9600001.3,267710.0,6.2,1.22,5.081967213114754,0.1967741935483871,111.16,106.32,0.20573193524114666,,106.0,
CHN,NZL,24.963,2014,3.2173947285864024,9600006.3,267710.0,6.14,1.21,5.074380165289256,0.1970684039087948,113.29,107.63,0.20743175210282788,,108.39,
CHN,NZL,50.58,2015,3.923556241241819,9600007.4,267710.0,6.23,1.43,4.356643356643358,0.22953451043338682,114.92,107.94,0.2443774869279675,,108.75,
CHN,NZL,54.201,2016,3.9926993584599,9600010.5,267710.0,6.64,1.44,4.611111111111111,0.21686746987951808,117.22,108.64,0.23399488972088647,,110.72,
CHN,NZL,28.389,2017,3.3460017461942053,9600010.8,267710.0,6.76,1.41,4.794326241134752,0.20857988165680472,119.09,110.65,0.22448963494359578,,114.23,
CHN,NZL,41.016,2018,3.7139622344813996,9600012.9,267710.0,6.62,1.45,4.56551724137931,0.21903323262839877,121.56,112.42,0.2368411293213677,,115.86,
CHN,NZL,38.157,2019,3.641709227137457,9600012.9,267710.0,6.91,1.52,4.546052631578948,0.2199710564399421,125.08,114.24,0.24084366018476858,,118.67,
CHN,NZL,87.655,2020,4.473408654805837,9600012.9,267710.0,6.9,1.54,4.48051948051948,0.22318840579710145,128.11,116.2,0.2460642570281125,,121.24,
CHN,NZL,71.388,2021,4.268129787993769,,,6.45,1.41,4.574468085106384,0.21860465116279068,129.37,120.78,0.2341520427300069,,124.72,
CHN,OAS,234.942,1998,5.459338675171288,9600000.0,,8.28,,inf,,81.84,,,,,
CHN,OAS,271.358,1999,5.603438982293358,9600000.0,,8.28,,inf,,80.69,,,,,
CHN,OAS,609.204,2000,6.412153186987632,9600000.0,,8.28,,inf,,80.97,,,,,
CHN,OAS,506.249,2001,6.227028643110156,9600000.2,,8.28,,inf,,81.55,,,,,
CHN,OAS,808.314,2002,6.6949505968916725,9600000.2,,8.28,,inf,,80.96,,,,,
CHN,OAS,1192.551,2003,7.083849989143599,9599999.7,,8.28,,inf,,81.87,,,,,
CHN,OAS,1829.745,2004,7.511931891863858,9600000.5,,8.28,,inf,,85.0,,,,,
CHN,OAS,2861.958,2005,7.959261284956305,9599999.8,,8.19,,inf,,86.51,,,,,
CHN,OAS,2244.93,2006,7.716429619289345,9600000.0,,7.97,,inf,,87.94,,,,,
CHN,OAS,2797.667,2007,7.936541134561619,9600000.0,,7.61,,inf,,92.17,,,,,
CHN,OAS,3711.015,2008,8.219060703089616,9600000.0,,6.95,,inf,,97.63,,,,,
CHN,OAS,5216.144,2009,8.559513710587376,9600000.5,,6.83,,inf,,96.92,,,,,
CHN,OAS,4762.503,2010,8.468528649356017,9600000.7,,6.77,,inf,,100.0,,,,,
CHN,OAS,3412.636,2011,8.13524029217894,9600000.9,,6.46,,inf,,105.55,,,,,
CHN,OAS,4979.082,2012,8.513000815677083,9600000.9,,6.31,,inf,,108.32,,,,,
CHN,OAS,4580.968,2013,8.429665608487971,9600001.3,,6.2,,inf,,111.16,,,,,
CHN,OAS,4767.789,2014,8.469637954410272,9600006.3,,6.14,,inf,,113.29,,,,,
CHN,OAS,5430.923,2015,8.599864380066542,9600007.4,,6.23,,inf,,114.92,,,,,
CHN,OAS,5417.182,2016,8.597331033025936,9600010.5,,6.64,,inf,,117.22,,,,,
CHN,OAS,4278.296,2017,8.361310078459596,9600010.8,,6.76,,inf,,119.09,,,,,
CHN,OAS,2484.402,2018,7.817787265708169,9600012.9,,6.62,,inf,,121.56,,,,,
CHN,OAS,1375.577,2019,7.226628558441593,9600012.9,,6.91,,inf,,125.08,,,,,
CHN,OAS,679.071,2020,6.520725687629657,9600012.9,,6.9,,inf,,128.11,,,,,
CHN,OAS,2088.263,2021,7.644087898924911,,,6.45,,inf,,129.37,,,,,
CHN,OMN,4.0,2016,1.3862943611198906,9600010.5,309500.0,6.64,0.38,17.473684210526315,0.057228915662650606,117.22,110.62,0.060643405297196744,,87.76,
